bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
1	1	1	1	1	chr19	24259189	24259273	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24364512	24376216	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24378506	24379044	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24380109	24380589	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24385266	24389522	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24390267	24414448	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24420194	24425467	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24434627	24446571	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24451435	24453033	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24456349	24460158	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24461199	24462693	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24464078	24464163	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24468723	24503687	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24508779	24554192	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24555289	24569467	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24570415	24576837	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24582745	24588722	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24593794	24596534	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	24597742	24631782	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27731784	27741731	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27742736	27746305	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27748824	27761717	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27762309	27763512	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27764105	27771450	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27777322	27785188	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27788393	27809047	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27811897	27815269	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27821250	27837359	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27839078	27862032	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27863903	27865511	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27867130	27882975	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27883876	27908755	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27910366	27916929	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27919374	27952095	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27953868	27954416	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27960649	27989877	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27990542	27991847	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	27995483	28007089	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28011031	28053279	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28054131	28069589	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28073185	28087417	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28093944	28124921	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28151640	28160539	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28171632	28180402	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28186125	28186344	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28192496	28194360	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28203119	28203145	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28204218	28207180	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	28212100	28224185	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	36066505	36066749	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	42069989	42071891	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	43910305	43912167	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	44914313	44916340	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	44920428	44920573	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	44956448	44957599	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	44960681	44962681	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	44977983	44978611	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	45013962	45014966	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	46539080	46539134	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	46735611	46736114	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	48167131	48167152	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	52286862	52286922	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	52333773	52333826	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	54158223	54158402	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	58093132	58093265	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19	59117245	59118819	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19_gl000208_random	0	24900	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19_gl000208_random	27029	29810	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19_gl000208_random	35903	57390	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19_gl000208_random	63462	65268	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr19_gl000208_random	71306	92689	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	10585	12198	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	5677787	5677811	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	5828636	5828659	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	16174768	16174819	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	21585363	21585486	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	24587368	24587639	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	32342390	32342531	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	32439003	32439128	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	32754222	32754292	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	33069210	33069275	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	33078926	33079013	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	36082773	36082820	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	37305250	37305308	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	50815825	50816532	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	54071030	54071113	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	59830730	59830959	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	61892492	61892559	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	63435926	63436640	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	65103096	65103154	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	67356511	67356560	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	70658547	70658729	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	78928721	78928992	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	81893607	81893849	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	83897670	83897776	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	87575813	87576578	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	87792129	87792174	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	88124408	88124884	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	89830456	89847025	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	89848588	89879994	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	90283900	90284571	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	90371527	90394491	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	90527504	90528175	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	91595105	91615979	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	91750390	91751008	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	91847957	91848503	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	92045559	92045985	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	92267522	92326171	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	95564753	95565221	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	98503281	98503408	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	98586445	98586465	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	99089563	99089814	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	99208676	99208752	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	105923699	105923781	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	106938817	106938879	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	109815786	109816307	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	112215147	112215192	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	114359553	114360257	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	114361054	114362417	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	115141355	115141500	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	115695017	115695281	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	117778788	117783096	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	117783710	117784077	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	121391985	121392014	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	121836197	121836528	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	125435510	125435710	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	127587398	127587531	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	128049143	128049865	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	130000226	130001256	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	132560214	132560696	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	132570742	132571233	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	132966374	132977849	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	132980437	132988895	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	132994855	133007983	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	133011919	133013768	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	133036250	133040042	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	133044095	133045945	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	133109767	133110293	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	133419015	133419049	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	144045713	144045806	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	146930831	146930974	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	149639294	149639426	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	153118941	153118989	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	156119976	156121314	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	156828439	156828484	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	159440391	159440797	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	162138412	162138650	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	167686824	167686850	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	169389848	169389907	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	170199912	170199999	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	171009451	171009480	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	176685028	176685072	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	177707853	177707904	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	184227353	184227390	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	190484357	190484668	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	191402647	191402786	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	193572610	193572734	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	201124402	201124517	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	203210988	203211097	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	203478954	203482533	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	203483338	203483497	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	209435605	209435704	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	210437186	210437281	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	212014594	212014719	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	223100342	223100493	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	225887043	225887126	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	230015752	230015823	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	230045487	230045734	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	232110067	232110184	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	237658692	237659176	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	238575619	238575657	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	239034408	239034457	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	241876066	241876247	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr2	243152701	243154485	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	976849	976908	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	6463211	6463308	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	9142445	9142521	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	15240564	15240616	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	17469657	17470083	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	25946119	25956134	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	25960441	25964316	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	26258740	26270390	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	26271464	26281723	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	26285418	26319564	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	29496314	29498093	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	29498600	29506823	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	29511127	29514978	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	29803914	29833262	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	45112773	45112879	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	52730887	52731039	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	55932703	55936114	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	60295507	60295684	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	61851635	61851871	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr20	62916548	62918052	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	9540843	9540912	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	9695023	9695279	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	9697907	9700051	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	9704217	9704882	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	9735550	9736035	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	9827004	9827578	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	9829743	9831446	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	9881895	9882569	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	10084943	10087967	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	10492882	10493042	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	10599428	10599915	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	10697897	10707438	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	10708995	10736605	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	10742706	10766786	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	10772809	10829531	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	10830174	10860718	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	14338135	14369453	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	14732279	14732796	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	15419447	15419509	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	15456972	15457585	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	18800575	18800997	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	19374787	19374922	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	26361325	26361498	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	27228058	27228147	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	31154796	31155001	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	31825573	31825620	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	33402447	33402624	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	34279597	34279698	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	34695896	34696001	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	38636344	38636412	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	45128124	45128187	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	45815548	45816634	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	47425787	47426344	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr21	48117714	48119753	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	16212334	16213340	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	16467717	16468269	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	16847854	16862475	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	16884200	16884626	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	17584554	17584736	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	18105844	18105904	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	21265391	21265525	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	22210544	22210856	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	22488382	22494225	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	22652105	22652554	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	23697966	23698141	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	27132842	27133017	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	49519364	49519545	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	49799400	49799557	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr22	49996005	49996475	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	4951276	4951300	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	5405276	5405310	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	9175952	9176057	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	15345124	15345190	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	18271202	18271389	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	22904996	22905109	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	23768083	23768153	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	24063078	24063140	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	27889216	27889362	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	40867945	40867977	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	45494767	45494852	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	49113651	49113955	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	49987456	49987902	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	57799850	57799910	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	67884829	67884960	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	75696297	75699304	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	79159065	79159105	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	80995858	81014459	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	81016223	81018591	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	84169349	84169453	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90311965	90313985	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90317532	90327718	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90331010	90356042	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90364441	90369273	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90370637	90383231	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90389288	90418526	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90426256	90431620	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90437601	90468228	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90470685	90479807	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	90485831	90504853	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	93504854	93508033	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	93510329	93518959	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	96336031	96337354	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	96485099	96485435	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	96751319	96751879	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	99676577	99676903	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	108250093	108250368	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	117985769	117985855	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	119248242	119248323	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	122734688	122734816	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	125374455	125388784	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	131136687	131136842	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	136703597	136703623	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	138428412	138428491	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	138801287	138801365	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	141772469	141772534	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	141773744	141774230	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	142384658	142384747	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	148368424	148368544	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	158700751	158700798	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	160146210	160146313	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	163618889	163618919	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	172988180	172988329	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	173846978	173847080	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	179250823	179250992	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	179497343	179497506	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	186823114	186823351	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	187111270	187111382	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr3	195903749	195903797	-1	+	L1	LINE	L1	-1	1	1	1
